CMP,Roundist,Sales,Market Size,Pct,Acc_sales,Acc_Pct,Acc_MSize,MShare,Acc_MShare
Centro 25,12,9462.0,683911.9068155504,5.456635747097906e-05,111582616.7000001,0.6434851987317103,3707745715.1610126,0.013835115174492613,0.030094463124517298
Centro 25,13,11184.0,3350477.83825843,6.449695011154405e-05,111593800.7000001,0.6435496956818219,3711096192.999271,0.0033380313316184822,0.03007030669550258
Centro 25,14,21063.0,2996795.359071264,0.00012146810266447177,111614863.7000001,0.6436711637844863,3714092988.358342,0.007028507948079454,0.03005171492740001
Centro 25,15,112458.0,3156035.1495406968,0.0006485334420282564,111727321.7000001,0.6443196972265146,3717249023.507883,0.035632682993523124,0.030056453305505368
Centro 25,18,169050.0,1627572.0190041522,0.000974893545811563,111896371.7000001,0.6452945907723262,3718876595.5268874,0.10386637151911415,0.030088756328884508
Centro 25,20,72477.0,4053249.1385161644,0.0004179672257899122,111968848.7000001,0.6457125579981161,3722929844.6654034,0.017881210239776374,0.030075465660584656
Centro 26,0,789673.0,4413727.016683207,0.004553961023375654,112784486.9000001,0.650416257595261,3766419718.145624,0.17891296788749234,0.029944747356922003
Centro 26,1,1751738.3,12849912.067512648,0.010102090284654952,114536225.20000009,0.6605183478799159,3779269630.2131367,0.13632297955009146,0.030306444473912987
Centro 26,2,1802196.1,10879500.146551907,0.010393075103086485,116338421.30000009,0.6709114229830024,3790149130.3596888,0.16565063428683155,0.030694945580930073
Centro 26,3,2586455.9,13115908.510935968,0.014915818772175318,118924877.20000009,0.6858272417551777,3803265038.8706245,0.19719990405875645,0.031269153210346526
Centro 26,4,623872.8,5808903.684524876,0.003597808731898185,119548750.00000009,0.6894250504870759,3809073942.5551496,0.10739940509979863,0.03138525316203394
Centro 26,5,750864.2,4887657.167844462,0.004330154761082299,120299614.20000009,0.6937552052481583,3813961599.722994,0.15362456371528682,0.03154190493389797
Centro 26,6,320135.9,1497463.7504261849,0.0018461900188853947,120619750.1000001,0.6956013952670437,3815459063.47342,0.21378540876791705,0.03161343054489317
Centro 26,7,710334.7999999999,5008448.2673372645,0.004096425979800931,121330084.9000001,0.6996978212468445,3820467511.7407575,0.14182732097533446,0.03175791562868631
Centro 26,8,499970.1,4264541.260604126,0.002883274910315065,121830055.00000009,0.7025810961571596,3824732053.0013614,0.11723889380992245,0.03185322613760539
Centro 26,9,71108.7,730254.8391632694,0.00041007638379799284,121901163.70000009,0.7029911725409577,3825462307.8405247,0.09737518491692132,0.031865733835661124
Centro 26,10,582215.1,3713158.46707937,0.0033575731633483214,122483378.80000009,0.706348745704306,3829175466.307604,0.15679780573920626,0.03198688069473826
Centro 26,11,194082.6,2453316.0533021954,0.0011192539136014627,122677461.40000008,0.7074679996179073,3831628782.360906,0.07911031264755403,0.03201705289529922
Centro 26,12,659393.7,6279521.324464386,0.0038026540211701034,123336855.10000008,0.7112706536390775,3837908303.6853704,0.10500700068189403,0.032136477826102634
Centro 26,13,196825.5,976168.3434307708,0.0011350719290217912,123533680.60000008,0.7124057255680992,3838884472.0288014,0.20163069343987464,0.03217957755699642
Centro 26,14,492376.30000000005,2597994.475138118,0.0028394822654870034,124026056.90000008,0.7152452078335862,3841482466.5039396,0.18952168863785734,0.03228598802192994
Centro 26,15,440823.5,1796253.3424441551,0.0025421826973798496,124466880.40000008,0.7177873905309661,3843278719.8463836,0.2454127653286218,0.032385598202197274
Centro 26,16,82580.3,1223298.5074669833,0.00047623189281977295,124549460.70000008,0.7182636224237858,3844502018.3538504,0.0675062541938308,0.03239677339363968
Centro 26,17,61297.8,873718.3709303362,0.0003534979567728366,124610758.50000007,0.7186171203805587,3845375736.7247806,0.07015738942827772,0.03240535308680517
Centro 26,18,123383.70000000001,1914905.5551837096,0.0007115408032437159,124734142.20000008,0.7193286611838023,3847290642.2799644,0.06443330829867638,0.03242129430753916
Centro 26,19,174427.4,1523633.6239385447,0.001005904445268807,124908569.60000008,0.7203345656290713,3848814275.903903,0.11448119630565168,0.032453779435918616
Centro 26,20,269174.3,6075283.111692369,0.001552299838913608,125177743.90000008,0.7218868654679849,3854889559.0155954,0.04430646194610297,0.03247245919334875
Centro 28,0,774277.8999999999,5045951.43770723,0.004465179103073237,127496361.00000006,0.7352580860890928,4057112303.7224936,0.15344537290113414,0.03142539605892083
Centro 28,1,4037070.2,27140236.340364832,0.023281358662929286,131533431.20000006,0.7585394447520221,4084252540.0628586,0.14874852780835188,0.03220501913380109
Centro 28,2,353983.8,6243452.984830583,0.0020413872933561145,131887415.00000006,0.7605808320453782,4090495993.047689,0.056696799168674344,0.03224240170975825
Centro 28,3,1725864.2,26200871.30056495,0.009952877074991047,133613279.20000006,0.7705337091203692,4116696864.3482537,0.06587048881701833,0.03245642892901064
Centro 28,4,709447.5,9009608.597619075,0.0040913090141505406,134322726.70000005,0.7746250181345197,4125706472.945873,0.07874343178320556,0.03255750926073269
Centro 28,5,1143796.8,20737237.432805955,0.0065961556819871,135466523.50000006,0.7812211738165069,4146443710.378679,0.05515666219795184,0.03267053237957219
Centro 28,6,505202.4,12382663.417610087,0.0029134490333541057,135971725.90000007,0.784134622849861,4158826373.796289,0.04079917082148281,0.0326947349273159
Centro 28,7,88569.79999999999,5764859.089666697,0.0005107727085112153,136060295.70000008,0.7846453955583723,4164591232.885956,0.015363740660852955,0.032670744399976505
Centro 28,8,1059.2,812184.6506756785,6.108294846043227e-06,136061354.90000007,0.7846515038532182,4165403417.5366316,0.0013041369337857133,0.032664628431227694
Centro 28,9,219249.1,23919404.746410783,0.0012643864685891392,136280604.00000006,0.7859158903218074,4189322822.2830424,0.009166160375830396,0.03253046131349019
Centro 28,10,102703.29999999999,9221191.08266085,0.0005922791144841685,136383307.30000007,0.7865081694362916,4198544013.365703,0.01113774772470761,0.03248347685908152
Centro 28,11,178281.5,7719687.414770399,0.0010281306340585872,136561588.80000007,0.7875363000703502,4206263700.7804737,0.02309439364848978,0.032466245227245505
Centro 28,12,102769.0,8989399.592478473,0.0005926579994647058,136664357.80000007,0.7881289580698149,4215253100.372952,0.011432242937113167,0.03242138835931547
Centro 28,13,138246.4,4179399.919236512,0.0007972524288180045,136802604.20000008,0.788926210498633,4219432500.2921886,0.03307805011999299,0.032422038790886384
Centro 28,14,419766.89999999997,11023542.289372936,0.0024207515028413355,137222371.10000008,0.7913469620014744,4230456042.5815616,0.03807913000929559,0.03243677979839321
Centro 28,15,32344.9,529857.2964229633,0.00018652963176527906,137254716.0000001,0.7915334916332396,4230985899.8779845,0.06104454957657203,0.03244036242332037
Centro 28,16,67436.0,419428.7888633143,0.00038889630970333374,137322152.0000001,0.791922387942943,4231405328.6668477,0.16078057060116682,0.03245308386546485
Centro 28,17,57124.8,1238488.1880799418,0.0003294327052693072,137379276.8000001,0.7922518206482123,4232643816.8549275,0.04612462238219806,0.03245708421127672
Centro 28,18,260492.8,5342516.696633187,0.0015022345427410963,137639769.6000001,0.7937540551909535,4237986333.551561,0.04875844378065501,0.032477634132589056
Centro 28,19,2945.5,252353.87213048557,1.698638828268535e-05,137642715.1000001,0.7937710415792362,4238238687.4236913,0.01167210146265146,0.03247639532630224
Centro 28,20,44661.1,602225.0661235156,0.00025755586003457434,137687376.2000001,0.7940285974392708,4238840912.4898148,0.07416014794515388,0.03248231746426292
Centro 3,0,482960.5,2477736.794960124,0.002785182338550283,139753032.80000025,0.8059410214984437,4484402407.922921,0.19492001772842568,0.031164248898156055
Centro 3,5,172721.8,1528347.926544346,0.0009960684297010093,139925754.60000026,0.8069370899281448,4485930755.849465,0.11301209430141387,0.031192134300678395
Centro 3,6,316479.2,1288157.9867865476,0.0018251022151056305,140242233.80000025,0.8087621921432504,4487218913.836252,0.2456835289198434,0.03125370892148053
Centro 3,7,932768.4,6404978.209380919,0.005379177124501499,141175002.20000026,0.8141413692677519,4493623892.045633,0.14563178351392983,0.03141673749107052
Centro 3,9,576439.6,2424582.344308131,0.0033242664631185984,141751441.80000025,0.8174656357308705,4496048474.389941,0.23774799868242483,0.03152800567152119
Centro 3,13,1906.1,104425.00113860967,1.099227795132458e-05,141753347.90000024,0.8174766280088218,4496152899.39108,0.0182532916372193,0.031527697360825536
Centro 3,14,10704.9,170127.89853186026,6.17340308699095e-05,141764052.80000025,0.8175383620396918,4496323027.289612,0.06292266049471755,0.03152888525570543
Centro 3,16,442962.2,4008805.510800907,0.002554516355033959,142207015.00000024,0.8200928783947256,4500331832.800413,0.1104973036997003,0.031599228742096856
Centro 3,20,1167.4,238717.57091276644,6.732272850520075e-06,142208182.40000024,0.8200996106675762,4500570550.3713255,0.004890297750334424,0.031597812057021786
Centro 4,0,371457.4,1154939.9109086024,0.002142155704252849,143261870.70000032,0.8261761201202069,4635152757.691675,0.3216248711223174,0.03090769132953998
Centro 4,5,902868.0,5749725.675366786,0.005206744666783758,144164738.70000032,0.8313828647869906,4640902483.367042,0.15702801333081065,0.031063944828982212
Centro 4,6,178480.2,926840.0961905457,0.0010292765160316885,144343218.9000003,0.8324121413030223,4641829323.463232,0.19256849237919343,0.031096192651975187
Centro 4,7,730800.7,6084374.652327837,0.004214450669651418,145074019.6000003,0.8366265919726736,4647913698.11556,0.12011106181970581,0.031212718011270044
Centro 4,9,1721357.9,11238143.202066338,0.009926889717490364,146795377.5000003,0.846553481690164,4659151841.317626,0.15317102381143327,0.0315068884851982
Centro 4,11,426105.0,2436301.2193394164,0.0024573026580185513,147221482.5000003,0.8490107843481826,4661588142.536965,0.17489832399112576,0.03158182962510246
Centro 4,13,34431.2,275305.1436575993,0.00019856110413810757,147255913.7000003,0.8492093454523206,4661863447.680623,0.12506558919517516,0.0315873502844154
Centro 4,14,670884.1,3233634.629527482,0.0038689179478118853,147926797.80000028,0.8530782634001325,4665097082.31015,0.20747059481424268,0.031709264606932276
Centro 4,16,49341.399999999994,342071.8662383684,0.0002845466572097406,147976139.2000003,0.8533628100573423,4665439154.176389,0.14424278892791806,0.03171751560997974
Centro 4,17,2588.5,48322.97954712826,1.492760688159261e-05,147978727.7000003,0.8533777376642239,4665487477.155936,0.053566647260968187,0.03171774191326467
Centro 4,20,53099.1,5194481.829715208,0.000306216917352279,148031826.80000028,0.8536839545815761,4670681958.985651,0.010222213060067861,0.03169383573959912
Centro 5,0,1388827.9,6536625.487253082,0.008009224229240029,150601817.00000027,0.8685048173960035,5135769042.833117,0.21246863579813777,0.02932410233870674
Centro 5,2,533658.6,2454346.728114855,0.003077552941773644,151135475.60000026,0.8715823703377771,5138223389.561232,0.21743407069868026,0.02941395578616643
Centro 5,3,1411627.6,12812904.853047384,0.008140707697896876,152547103.20000026,0.879723078035674,5151036294.414279,0.11017233142602029,0.02961483757461008
Centro 5,4,410627.5,2813908.307590945,0.002368045545594425,152957730.70000026,0.8820911235812684,5153850202.721869,0.14592781822075365,0.02967834234282162
Centro 5,5,814979.2999999999,5954028.110192395,0.004699899790239725,153772710.00000027,0.8867910233715082,5159804230.832062,0.13687864499747301,0.029802043473111214
Centro 5,6,5801.7,346598.75170424505,3.3457792870363475e-05,153778511.70000026,0.8868244811643785,5160150829.583766,0.01673895238073629,0.029801166047001868
Centro 5,9,128670.8,314840.4691957788,0.0007420309521112716,153907182.50000027,0.8875665121164898,5160465670.052961,0.4086857078083822,0.02982428182657026
Centro 5,10,66299.90000000001,916947.7875209398,0.00038234454065632685,153973482.40000027,0.8879488566571462,5161382617.840483,0.07230498933777726,0.029831828756075176
Centro 5,11,38756.1,76754.3920644577,0.0002235023469436706,154012238.50000027,0.8881723590040899,5161459372.232547,0.5049365770163738,0.029838893885041576
Centro 5,13,16833.699999999997,227167.53129179974,9.707817499040583e-05,154029072.20000026,0.8882694371790801,5161686539.763839,0.07410257929147843,0.0298408419444718
Centro 5,14,77234.8,251575.5968553523,0.0004454049573028507,154106307.00000027,0.8887148421363831,5161938115.360694,0.3070043397110868,0.029854349966230074
Centro 5,15,6783.5,11770.783969724294,3.911973006810256e-05,154113090.50000027,0.8887539618664512,5161949886.144664,0.5762997619740436,0.02985559602460682
Centro 5,17,231987.9,596847.7765451819,0.0013378497865505963,154345078.40000027,0.8900918116530018,5162546733.921209,0.38868855530106566,0.029897081102599057
Centro 5,18,19123.4,46457.55678735237,0.00011028263374133597,154364201.80000028,0.8902020942867431,5162593191.477997,0.4116316337411477,0.02990051628604256
Centro 5,20,13103.800000000001,49634.83451223854,7.556823451999741e-05,154377305.6000003,0.8902776625212633,5162642826.31251,0.264004103746311,0.02990276701172962
Centro 6,0,433669.4,2513395.7109065354,0.0025009257561429935,155243609.10000035,0.8952735435674865,5390829008.875168,0.1725432243391485,0.028797724588261974
Centro 6,1,281584.4,1636899.4581098964,0.0016238675785934429,155525193.50000036,0.8968974111460799,5392465908.333278,0.17202302719627102,0.02884120106529716
Centro 6,2,685393.3,5449155.450314859,0.003952590976116465,156210586.80000037,0.9008500021221965,5397915063.783592,0.12577972976718754,0.02893905979515483
Centro 6,3,401368.8,2892573.509267427,0.00231465159781208,156611955.60000038,0.9031646537200085,5400807637.29286,0.1387583750988754,0.02899787700613268
Centro 6,4,241007.0,1857608.061574276,0.0013898619863673906,156852962.60000038,0.9045545157063759,5402665245.354434,0.12974050069300014,0.029032515522754782
Centro 6,6,569401.0,4416611.613873135,0.00328367559821739,157422363.60000038,0.9078381913045933,5407081856.9683075,0.1289225881242171,0.029114107713594965
Centro 6,8,18982.0,205799.80424418912,0.00010946719483345217,157441345.60000038,0.9079476584994268,5407287656.772552,0.09223526751987166,0.029116510086680394
Centro 6,9,79759.9,344168.3295300855,0.0004599669430616722,157521105.5000004,0.9084076254424885,5407631825.102081,0.23174677376300476,0.029129406474899356
Centro 6,10,9570.5,269365.4093183353,5.5192065543860185e-05,157530676.0000004,0.9084628175080324,5407901190.511399,0.0355298032669429,0.02912972527612019
Centro 6,11,231377.7,7890355.418728644,0.0013343308274162916,157762053.70000038,0.9097971483354486,5415791545.930128,0.029324116306700086,0.029130008487596937
Centro 6,12,128669.3,849313.1954331734,0.0007420223017692503,157890723.0000004,0.9105391706372179,5416640859.125562,0.15149805830389232,0.029149195434287952
Centro 6,14,376510.8,3148622.9137368146,0.0021712981298334707,158267233.8000004,0.9127104687670514,5419789482.039298,0.11957951470065163,0.029201730865097985
Centro 6,16,472720.8,4399524.188262422,0.0027261310670859433,158739954.6000004,0.9154365998341375,5424189006.22756,0.10744816479499789,0.02926519603534273
Centro 7,0,2543391.2,14781722.1433083,0.014667469182809385,161520522.0000004,0.9314718391831703,5494090392.084741,0.17206325320838178,0.029398956055164426
Centro 7,4,192389.92,2399351.236296552,0.0011094924063129426,161712911.92000037,0.9325813315894832,5496489743.321037,0.08018414190035712,0.02942112502192931
Centro 7,7,9591.04,749920.8812389832,5.531051756060653e-05,161722502.96000037,0.9326366421070438,5497239664.202276,0.012789402508907534,0.029418856160325055
Centro 7,8,48552.8,897079.8534023769,0.00027999888406435763,161771055.76000038,0.9329166409911083,5498136744.055678,0.054123163970133316,0.02942288693254119
Centro 7,9,278308.16,6954707.174895767,0.0016049738475639858,162049363.92000037,0.9345216148386722,5505091451.230575,0.04001723624031246,0.029436271014857865
Centro 7,10,134072.16,2941712.1169979507,0.0007731800263650708,162183436.08000037,0.9352947948650372,5508033163.347572,0.045576234066310374,0.029444890992891458
Centro 7,11,74707.04,2337513.6167507656,0.00043082763160417787,162258143.12000036,0.9357256224966414,5510370676.964323,0.03196004483766202,0.029445957927713998
Centro 7,12,856482.4,19746648.432285845,0.004939243796871917,163114625.52000037,0.9406648662935133,5530117325.396609,0.04337355794513706,0.02949568986012464
Centro 7,13,190796.32,2743977.1023624735,0.0011003022829494094,163305421.84000036,0.9417651685764626,5532861302.498972,0.06953276681344414,0.02951554591947603
Centro 7,19,107224.0,1227965.7602714568,0.0006183495152682581,163412645.84000036,0.9423835180917309,5534089268.259243,0.08731839556853509,0.029528371863687352
Centro 8,0,1483972.6,9185605.751740502,0.008557913693588905,165032812.74000037,0.9517268499695631,5604749232.52061,0.1615541359064768,0.02944517335091914
Centro 8,6,650559.6000000001,3820504.9451894583,0.0037517086968692826,165683372.34000036,0.9554785586664324,5608569737.465799,0.1702810516759425,0.029541109426387102
Centro 8,7,3236332.0,23665487.327476405,0.018663585796530182,168919704.34000036,0.9741421444629625,5632235224.793276,0.1367532371176871,0.029991592608989506
Centro 8,8,883763.8,9358676.657201843,0.005096572757420296,169803468.14000037,0.9792387172203829,5641593901.450478,0.09443256053941254,0.03009849186350389
Centro 8,9,40712.4,523510.31077480025,0.000234784123007978,169844180.54000038,0.979473501343391,5642117411.761252,0.07776809579881103,0.030102914942172668
Centro 8,10,428281.2,3563913.9410883333,0.0024698525742231957,170272461.74000037,0.9819433539176141,5645681325.702341,0.1201715886184427,0.03015977203049411
Centro 8,11,260659.2,2985676.6141239135,0.0015031941540160035,170533120.94000036,0.98344654807163,5648667002.316465,0.08730322593107934,0.030189975948319545
Centro 8,12,407975.4,5268443.448174124,0.0023527511642111257,170941096.34000036,0.9857992992358412,5653935445.76464,0.07743755893239994,0.030234002135283
Centro 8,13,895042.8,6089706.388535916,0.005161617562526529,171836139.14000037,0.9909609167983677,5660025152.153175,0.14697634711666055,0.03035960698418996
Centro 8,14,17880.9,406050.3064685061,0.0001031172671002779,171854020.04000038,0.9910640340654681,5660431202.459644,0.04403616920157865,0.03036058807062687
Centro 8,15,590595.0,4519502.429868203,0.003405899164085064,172444615.04000038,0.9944699332295531,5664950704.889512,0.130676995789827,0.030440620584952414
Centro 8,16,10588.1,544249.9899677923,6.106045757117664e-05,172455203.14000037,0.9945309936871243,5665494954.879479,0.01945447899893684,0.03043956521247471
Centro 8,17,98564.4,2692332.489742932,0.0005684105140892589,172553767.54000038,0.9950994042012136,5668187287.369223,0.03660929709666397,0.030442495773651088
Centro 8,20,12720.6,127593.28299488536,7.335836047826423e-05,172566488.14000037,0.9951727625616918,5668314880.652218,0.09969647070300645,0.030444054674701525
